customer_tweet_id,amazon_tweet_id,customer_message,amazon_reply,message_length
549448.0,549447,@AmazonHelp I can't get Alexa to recognize the band Tool she keeps trying to play The Tools. Any suggestions? Even if I ask for forty six and two by Tool she won't recognize it.,"@247941 We'd like to try some real time troubleshooting with you. When you have a moment, please contact us by phone or chat here: https://t.co/EKXRLsnxJu ^AC",177
2032971.0,2032969,@AmazonHelp is it normal on kindle oasis (9th gen) to see the light bleeding out the corner? Might be hard to see in the photo but it's on the top left corner. https://t.co/aVJ5ywAcEN,"@601146 Hi, Shereen! I'm sorry that you're having an issue with your device. Please use this link for some troubleshooting steps: https://t.co/4gdcEOqMrf  Also, how long have you had your Kindle Oasis?  ^SP",183
382896.0,382898,"@AmazonHelp Sincerely waiting pst 96hrs to get delivry,no updates on web app email sms twitterPathetic service u seem to enjng fesitivl n custmr suffers",@206736 regarding the issue. Kindly check it here: https://t.co/8DAc10S7ww and revert to it. 2/2 ^AP,152
2379666.0,2379664,A @117086 enviando meus pedidos em um domingo eu amo demais está empresa,"@686205 Somos cheios de surpresas, Jullyana! ❤🎉 ^DA",72
2878723.0,2878722,"Hey @115821.  I can tell my package isn't going to be delivered today because you shipped with a carrier that can't get in to my building.  Pretty sure I asked for nothing but FedEx, UPS and USPS.  But sure, let's see if ""lasership"" can pull it off.",@179669 Thank you for contacting us Sean. We cannot assign specific carriers to orders but please keep us posted on the progression of this order.^GA,249
98806.0,2669273,"@AmazonHelp you don't have anything.
U r just #fraud.
#fraud amazon and its delivery entities , agents everyone.",@137623 I request you to resubmit your details using this link: https://t.co/beaaDm0muc and we'll contact you soon. ^RI,112
246409.0,246407,@8623 @171152 has cheated me and harassed as well.And tried to buy my loyalty with ₹100 gift card.@1755 @144769,@171151 I understand your concern. Could you confirm if you've shared your details in the link provided to you in DM? ^HD,111
2300036.0,2300034,PrimeNow search broken? Haven’t been able to use it for past hour. Seems to be timing out after several seconds. @AmazonHelp,"@667567 That's strange! I was unable to replicate the issue from my end, but let's try some troubleshooting. What device are you using to access PrimeNow? Please let us know! ^FD",124
2403970.0,2403968,"@AmazonHelp hey guys, my delivery said it would arrive before 9pm today and they tried delivering it at 12:43 this afternoon, it wasn’t left with my neighbours and I’m told I have to wait another day, any chance I can get it redelivered today ? Thank you x","@691514 I'm sorry to hear your parcel didn't arrive as expected! To clarify, did you have your delivery preferences set to have orders delivered to your neighbor? You can find more about this here: https://t.co/tknlsviZG0

Let us know! We're here to help any way we can! ^KN",256
910325.0,910324,"いくらマケプレといっても、既製品で連絡もなく商品発送期間内に届かないとかおかしくないか…？
実店舗で買えなかったから久しぶりにAmazon使ったけど、Amazonのマケプレ信用できない…。",@336228 ご不便をおかけしております。出品者が直接発送する商品のご注文でしょうか。その場合、お届け予定日を経過しても商品未着の際は、以下のヘルプをご参照いただき、出品者へ直接お問い合わせください。https://t.co/MtlmlvvBKB SM,94
1584476.0,1584479,"@AmazonHelp my money was never refunded, what’s going on?","@487565 Hello again, Fernando! I'm sorry to hear you've not noticed a refund for the $110 yet. Have you spoken w/ your bank to have them help confirm the charge &amp; refund both in hopes of finding the transaction due to them being so close to one another? ^TM",57
2777385.0,2777383,@AmazonHelp Sii☺️ ya llego 😍 https://t.co/8dKgSqQnsU,"@193375 Nos alegra que ya hayas recibido tu paquete. 😉☺️ Cuéntanos, ¿qué has comprado? ^KA https://t.co/FTPzWpxvQu",52
2672274.0,2672273,.@115850 Good spook by your delivery agent in cancelling my order on his whim and switching off his phone. #HappyHalloween,@752407 I'm sorry for the inconvenience. Please contact us here: https://t.co/rS49hgaADF so that we can assist you accordingly. ^BV,122
2616433.0,2616431,"@AmazonHelp No point in having #SafePlace options permanently set if drivers ignore them &amp; take packages back to the depot, waste of a Prime subscription as I'm unable to wait at home all day","@192624 Hello, I am sorry to hear that your safe place instructions have not been followed. Has the safe place area been updated to show on each of your orders? Have a look here: https://t.co/aUM64dS4cp ^CR",195
930385.0,930383,"@AmazonHelp  I need help I made an order on 12 November and until the 20 of November has not yet sent it, they were quick with the pay, but on slow shipping, I subscribed to amazon prime to see how it works, but I see that it was a loss of money It's not worth it.",@330901 Thanks for reaching out to our Social Media team! I'm sorry for any trouble this may have caused. We'd love to help out! Prime Two-Day Shipping refers to transit time once an item ships. Have we missed the delivery date provided at checkout? ^HM,264
2184695.0,2184696,@120533  réception d'un colis ce jour... photo en l'état .... ou est la marchandise ? Contactez nous merci. https://t.co/gJPjO2UOVz,@639872 Je suis désolée pour cela. Nous tenons à regarder de plus près ce qui s’est passé et vous aider. Lorsque vous 1/2,131
2459221.0,2459222,@AmazonHelp This what I got mail no solution issue still the same. Now what? Shall I file complain in consumer forum https://t.co/aV61ABolwP,@410967 The resolution provided by our team is the best we could offer. ^MN,140
2798674.0,2798673,"I don’t know @115830, 1.2 million pounds for some earmuffs sounds kinda peak: https://t.co/CJrWrEfJHA https://t.co/JIYuuinEwO",@780846 Hey Alex! Thanks for bringing this to our attention. I have escalated this to the appropriate team. ^AJ,125
1735273.0,1735275,@AmazonHelp One charge is pending and one has been taken out but the one pending has already been pulled out.,@163158 It sounds like you might be seeing an authorization. Please click here: https://t.co/4Z7eDQV5hY to read more info on them ^NM,109
1246761.0,1246763,@AmazonHelp 予約したものの支払い番号はいつ来るのでしょうか。,@412506 お支払い番号は、商品確保次第のご連絡となりますので、予約商品の場合は、商品入荷後のご案内となります。そのため、発売日前後のご連絡となるかと思われますので、ご案内のお届け予定日を目途にお待ちくださいませ。TY,36
656035.0,656037,@AmazonHelp Yup. Still not here. I hate when y'all use anyone other than UPS/USPS,@276067 Thanks for letting us know! Someone from my team would like to look into this with you. Please provide as many details as you can about this issue here: https://t.co/OaUdTwdwBo ^AJ,81
1141475.0,1141473,@117795  music doesn't have a jazz category ! #wellthatsmedone,@388693 Have you had a chance to look into these options: https://t.co/IuRgLr6Ppm ^AF,62
1074610.0,1074607,@115821 why is it so hard to report I didn't get my package?,"@373547 I'm sorry for the frustration. Without providing any account details, will you tell us more about what's going on? ^KB",60
1890581.0,1890580,"Yo, I wanted to check the price of an item since it was like bugged in sales screen, so I continued until the last page and accidentally clicked checkout with an unvalid card. I'm getting mails about giving info about a card thats no longer valid(also it was virtual)@AmazonHelp",@563805 Hey. From which website did you place the order on - Amazon .com / .co.uk / .in etc ? ^TP,278
703823.0,703822,"Cuando algo en Amazon es vendido por tercero fuera del país y dice ""Precio+X de envío a Ciudad de México"", ¿quiere decir que el envío es a CDMX y de ahí a otro lado es una cuota adicional o es el envío a cualquier lugar de México? (Cc @116875)","@288165 Hola Walt, a respecto tu consulta ¿es sobre un producto vendido por un vendedor externo? ^MB",243
301526.0,301529,"@AmazonHelp Ya me llegó la confirmación de cancelación, muchas gracias!!!",@187928 Con gusto Roberto. Estamos para ayudarte cuando nos necesites. ^JJ,73
2049089.0,2049090,@AmazonHelp Ah ok d'accord. J'avais jamais eu ce genre de chose avant. Pourtant je commande énormément. C'est seulement pour ce genre de produits ?,@136727 C'est le cas pour certains articles. Plus d'informations sont disponibles sur la page suivante : https://t.co/QGmOGKcWFZ ^FA,147
516643.0,516645,@AmazonHelp  https://t.co/OgpRojG1Kx,"@239079 I'm so sorry for the delay, Julie! We'd like to look into what options may be available! Please reach out to us via phone or chat here: https://t.co/hApLpM3Ejd ^AR",36
2555106.0,2555108,@AmazonHelp IVE DONE BOTH OF THESE THINGS! #HelpACustomer,@725576 We do not have access to your account or the order so please reach us here: https://t.co/JzP7hlA23B ^DD,57
1594667.0,1594668,"@AmazonHelp The courier lied about me refusing delivery &amp; everyone is ignoring that. This was not an error., it was a deliberately misleading statement.","@490013 Hey, we've received your details, somebody will be in touch as soon as possible. Who's the carrier of your delivery today?^TP",156
576023.0,576024,@AmazonHelp All I want @115830 to do is to cancel this replacement and pick up the faulty item. Surely it’s not much to ask for?,@255535 Completely understand the frustration. Can you please contact us via this link: https://t.co/JzP7hlA23B. We would like to get this sorted for you. ^JC.,128
954113.0,954107,@AmazonHelp What are these options?,@203264 We're unable to access your account via Twitter. Please reach out to us using the link ^VS provided above.  ^KP,35
390019.0,390018,"Dear @115850 please choose better courier than @120169 
They're fooling
Nobody tried to deliver,I was present at my address with phones on https://t.co/2ogmJTSTQR",@208329 Please don’t provide your order details as we consider them to be personal info. Our Twitter page is visible to public. ^JC,162
1226521.0,1226520,@AmazonHelp already done but no help,@407747 Kindly share your details here: https://t.co/GIJyeYqKE0 and I'll look into this. ^SG,36
2179097.0,2187326,@171152 Just small mistake in the contact number frok my side it shoul be 9404358404. But by mistake 5 was replaced by  3 while placing the order,@638623 I get your concern. Please fill in your details here: https://t.co/beaaDm0muc &amp; I’ll contact you at the earliest.(1/2)^AU,145
2802336.0,2802333,"@115850  very funny amazon.in 
Being a paid prime member 
Prime item does not received 
Paid on 07 Nov , expeected delivery was 16 Nov.  Cancelled on 20 Nov for refund. 
Very clever way to cheat customer. As no resend option was not there. 
Refund options I will loose 75/- cb",@781723 That's quite a remark. Have you tried reporting this to our support team here : https://t.co/TdDksLo6Mf so that we can assist you accordingly? ^SD,276
985102.0,985117,"@115850 i placed an order details as following:-ORDER PLACED
5-10-17
ORDER-
406-6819621-4057152 
&amp; still the status of order is showing 😡😡 https://t.co/flsrbUAdh4",@353499 Orders are delivered by the estimated delivery date. Kindly wait. Please don’t provide your order details [1/2],166
2905045.0,2905046,"@AmazonHelp I just looked and there hasn’t been any purchases in the last week or two, and i think my card info was on there from me ordering something.",@804489 Go ahead and have your brother contact us by phone or chat here: https://t.co/hApLpMlfHN Our representative will locate the charges and provide options. Take care! ^DA,152
326313.0,326314,@AmazonHelp I filled the form yesterday and still waiting for YOU to revert. 3rd day of #amazonprime delivery.#Joke,"@193740 If you've shared your details, we should've sent a correspondence to you here: https://t.co/NTkrxpsbHJ. ^PS",115
114293.0,114292,"@115830 I have a delivery due tomorrow, but will unexpectedly be out until at least 4pm. Is there any way to let the courier know so they don't need to do a double-journey?","@141405 We can look into the available options with you. At your convenience, please reach us via phone or chat: https://t.co/oGDklGgbCZ ^SJ",172
535746.0,535744,"@116316 seit 5 tagen wird meine lieferung angeblich ""heute"" zugestellt. was is'n da los in prenzlauer berg?",@244119 Oh nein :( Welcher Versanddienstleister sollte dir denn eigentlich diese Bestellung zustellen? ^MS,107
2707603.0,2707601,"@AmazonHelp I placed an order at Amazon US but, almost 24 hours after that, I haven't been charged yet. Is something wrong with my payment method?",@760370 I'm sorry for the concern. We don't charge your card until your order has shipped. You'll be notified via e-mail is there are any issues processing the order. ^CL,146
2664648.0,2664650,"@AmazonHelp « pas encore expédié », j’ai fait annulé la cmde et j’ai reçu un dédommagement misérable ne couvrant pas la diff avec l’achat en magasin 👍🏼",@750803 Avez-vous  reçu un e-mail explicatif concernant le retard impactant votre colis s'il vous plaît? ^SA,151
2296508.0,2296506,@AmazonHelp Yes...package was to be delivered today &amp; have not received anything...,@666744 Did you receive any emails or notifications providing an explanation for the delay? ^CH,87
155105.0,155104,@AmazonHelp I sent an email to them about it and I am waiting on it but now it won’t even show as an item on your site.,"@151573 If 48 business hours pass and you haven't received a response or they aren't able to resolve your issue, please file an A-to-z Guarantee claim by following these steps: https://t.co/5LBaEzfhEu ^AN",119
1415232.0,1415227,"gonna start this with minor offense. @115821 1918 8th ave. Amazon Blackfoot i believe. could check if it is blackfoot, but i'll go with my gut. these shuttle drivers not only park -and drive like crap but typically refuse to use hazards or turn signals. 💀 https://t.co/FsRpyijleY",@448879 We'd like to look into this further. Please give us additional information here: https://t.co/0M2AWCSS21 ^CC,279
1425657.0,1425655,"amazonビデオの謎の知育ぽいアニメ(娘のお気に入り)を息子が見てて、
テレビ「数字が出てきた！何て書いてあるかな？」
息子「はち！」
テレビ「そう！4だね！」
とかなっててめちゃわらけた",@451207 はちです！はちだと思います！！((( *´꒳`* ))) ET,95
2142373.0,2142372,Diebuster DVDs on US Amazon currently $20. Can't buy them cuz I don't have a US bank account or credit card though.,@629917 Here is a list of the payment methods we accept https://t.co/VAP9FQRYq1 ^KM,115
2823978.0,2823979,"@AmazonHelp Sauf que je vois des numéros de colis ainsi que les compagnies qui vont avec sur vos pages de suivie mais quand je vais sur le site des dites compagnies, j'ai droit à des ""ce numéro n'existe pas""...",@705513 Avez-vous contacté le vendeur à ce propos ? ^ME,210
276413.0,276414,@AmazonHelp Still not received any solution from Amazon. Waiting from last 15days. Is this kind of service you are providing to the customer?,@182038 Apologies for the ordeal. Kindly share your details here: https://t.co/GIJyeYqKE0. We'll look into it. ^PS,141
1259946.0,1259948,"@AmazonHelp ありがとうございます！
Eメールアドレスの変更できました☺️",@415198 お役に立てて何よりです。ご不明な点がありましたら、ご遠慮なくお知らせください。ご利用ありがとうございます。ET,42
17220.0,17223,@AmazonHelp None of your links are taking me to a solution. Been after this since 3 days. Most pathetic service ever. You guys shall call me ASAP! (1/2),@119793 Please add an email address to your account and then continue to fill the form. Appreciate your patience. ^RW,152
2484016.0,2484017,"@AmazonHelp Replied , kindly provide the cashback","@709642 Thanks for doing that, Shriram. We'll check the details and provide an update soon. ^JC",49
284819.0,284820,@115850 why there is no COD or exchange available for #Sikkim.. are we not part of India?,@183849 exchange facility is subject to availability of a buyback partner at your location. I understand you're [2/3] ^HA,89
1947062.0,1947061,@116016 I’ve been trying to get an authorization chg from @115821 off my acct for a month. Missed call &amp; # left has been busy all day. Tips?,@334328 I'm sorry for the authorization trouble! Have you contacted the bank for insight on their policy to remove pending charges? ^BH,144
573504.0,573503,#tenyearsofkindle mark the end of my kindle usage I guess. What say @137341,"@253805 Akhila, let us look into it. Please share your details from the link here: https://t.co/VNUITkunAc and we will assist you further. ^HR",75
1570923.0,1570921,"Yoo, I just got charged a $32 restocking fee for returning a sealed game to Amazon. Only got half my money back. Great way to lose customers","@484400 I'm sorry for the frustration! For information on Restocking Fees, please visit here: https://t.co/hbYwLMTwjk ^AC",140
425193.0,679904,"@115821 How many days, months or year I have to wait for my refund","@216161 Kindly confirm if the details were filled through the secured link provided earlier? I would request you to do, if not done yet. We would investigate as soon as we receive the details and connect with you shortly. ^KK",66
1021068.0,1021067,"@117093 we received 3 large deliveries BUT we didn't order-u sent to wrong name,address n town-how do we return things we didn't order",@361624 I'm sorry for the troubles. You'll have an option to choose I didn't order this item on an order: https://t.co/1qmPVi6U9x ^VS,134
2790420.0,2790422,@AmazonHelp The package arrived damaged and the item inside was broke,@778820 That's not what we like to hear! We'd like to help! Please visit us here: https://t.co/WFHTrdwkS4 to start the return process. ^TK,69
230203.0,230202,@115821 hola! Como puedo hacer una factura de una compra??? Solo soy capaz de introducir una dirección!!!,"@170842 Hola Dani, ¿en la página de Amazon de cuál país hiciste la compra? ^AR",105
2772445.0,2772443,"Always a joy when @118706 marks my @115821 shipment as delivered, but doesn't bother to actually deliver the package

@123967 #Fail #Fraud","@774927 Hello Rick, thanks for reaching out to us via Twitter! We'd love to look it this for you! Sometimes when packages are delivered, they are put in a safe place. Have you tried these troubleshooting steps: https://t.co/spMBvwM85j
Pleas let us know if this helps! ^AR",138
527613.0,527612,"キリがいいので、今日からアマゾンプライム会員になった
今日からだとちょうど年末で無料期間終わって来年から年契約課金になるから、覚えやすい","@242136 |´-`)ﾁﾗｯ　キリがいいですね・・！　プライムにご登録いただき、ありがとうございました🙇
プライム特典をご活用いただければ幸いです。
特典一覧は以下リンクよりご参照いただけます。https://t.co/JVlaJGxgAX HM",68
480364.0,480366,@AmazonHelp Bei Musik unlimited geht nichts?! https://t.co/wCvGaXW8ll,@229166 Hast du es denn nun schon mit einer Deinstallation und erneutem Laden der App probiert? ^MS,69
389632.0,389631,"#badcustomerservice @115830 bought £200 anniversary gift, attempted delivery after 9pm - couldn't be bothered to try redelivery?! 😠",@195342 I'm so sorry! Late parcels usually reattempt on the next day. Has your tracking updated here? https://t.co/aaDyEz1VgE ^TK,131
789279.0,789277,@119625 I've already watched 5 unique titles but didn't get any email,"@132741 Samit, watching 5 titles makes you eligible. However, only the winners will receive the email. Bettler luck next time. ^MS",69
2278329.0,2278331,"@AmazonHelp Order date:15-Oct-2017
Order No:407-7059915-6297120
Order total:599.00
Email: patniabhishek@gmail..com
Hope this helps. Tell ETA","@662454 Please don't provide your order/account details, we consider it to be personal information. Our page is visible to the public. (2/2) ^MO",140
2347727.0,2347725,"@115850 @AmazonHelp Fedup of the fake updates from Amazon.When I called, I was assured that delivery will happen. Out for delivery for two days but I didn't get a single call. https://t.co/gAWqQpsZ9l","@678728 Apologies for the incorrect tracking updates. We'd like to have this checked, write to us here: https://t.co/beaaDm0muc and we'll contact you soon. Please don't provide your tracking details, we consider it to be personal info. Our page is visible to the public. ^MO",199
386137.0,386135,@207418 @120533 Amazon fait ce genre de livraisons?,@207417 Ce type de livraison  https://t.co/ENHwylezZZ ^SN,51
993969.0,993971,"@AmazonHelp Sin problemas! El repartidor sabe que es barrio de fiar! No me gustaría que se convirtiera en costumbre, pero por una vez no pasa nada ;-)","@355470 Entendemos, Jesús. Recuerda que también puedes enviar tus comentarios en este enlace: https://t.co/R2bbtV09QK. ^LG",150
2388034.0,2388032,"For anyone who wants to buy me Christmas presents, locate six pair of tiny antler ears suitable for like a chihuahua or something.  No reason.

Also, @115821 my Christmas Bear is not showing and it's three days past your previous latest date where is my bear.",@688097 That's not what we want to hear! Has there been any update on your tracking listed here: https://t.co/Y5jpI9gRhE? ^KM,259
1953355.0,1953356,@AmazonHelp No delivery....is there no way of fining the courier?It is YOUR Prime service they are messing with.,"@579935 Hi, Please reach out to us with the link provided so we may look into this for you.  https://t.co/RiGhieoIbP ^CR",112
2899574.0,2899573,Hola @116928! Los calendarios de adviento que tenéis tienen día de entrega después del día 1. No tiene mucho sentido 😅. Solo como recomendación #friendlytweet,"@803289 Hola Natalia, las fechas estimadas de entrega dependen de varios factores, como la ubicación geográfica, método de envío seleccionado entre otros. Puedes obtener mas información en el siguiente enlace: https://t.co/RCssSgZ9EY. ^NP",158
1397901.0,1397899,YO @115823 Where is my money from last week =( I got bills to pay soon fam =\,"@164726 Hi, are you waiting on a refund? Please tell us more without sharing account or order info. ^AT",77
317293.0,317291,"@AmazonHelp my Alexa is flashing green and I asked her why said it’s an incoming call or to do with a drop in, can u help it won’t stop?","@191722 Hi Alison, have you tried restarting? ^AT",136
1260437.0,1260436,間違えてAmazon予約特典の曲追加プロダクトコードが書かれたメール消しちゃったwwww,@415308 アマゾンです。アカウントサービスのメッセージセンターからはご覧いただけないでしょうか。確認できない場合は、こちらからカスタマーサービスにご連絡ください。https://t.co/NtNAX37Sr4 ET,44
571778.0,571779,@AmazonHelp ご確認ありがとうございました！,@254310 とんでもないことでございます。今後も万が一お困りのことがございましたら、ご遠慮なくお知らせください。 YM,27
2273233.0,2273231,"Bonjour @120533, j'ai renvoyé un colis mardi matin (mauvais article reçu ) et je n'ai aucune nouvelle depuis. Le statut du retour a même disparu sur le site. n° de commande : 408-2311467-0692361","@484666 Bonjour, désolée pour cela, lorsque vous avez fait le retour avec notre étiquette, avez-vous eu un numéro de suivi à vérifier sur le site du transporteur je vous prie ? 
^KE",194
470816.0,470818,"@AmazonHelp You did not provide any explanation for the delayed delivery. 

Your e-mail is useless and does nothing and please do not waste my time with useless e-mails like this.

Why the order was delivered after one week of delay?","@227098 If the correspondence you've received doesn't answer your questions and your concern remains unresolved, feel free to write back to us. ^YP",233
1742701.0,1742700,Pas très écolo le carton pour un jeu de switch @120533 https://t.co/a3o1CXppze,"@525684 Bonjour, je suis désolée pour cela😓
Vous avez la possibilité d'évaluer l'emballage via: https://t.co/Kfvpoov9cD  ^FT",78
1001110.0,1001109,@AmazonHelp Yes that worked! TY,@261934 Awesome! Glad we could help! ^TR,31
277602.0,277603,"@AmazonHelp Inspite of filling up the form, no revert from Amazon, very poor customer service.",@171321 https://t.co/8DAc10S7ww and respond to that email If you have any further queries. 2/2 ^NK,94
2310813.0,2310812,Amazon使ったことないし登録もしたことないのにアマゾンジャパンから料金発生どうのこうのってショートメール来た😇誰だよおめー👋🏻,@670187 ご認識の通り、そちらのEメールはAmazonから送信されたものではございません。正式なメールかどうかの識別方法については、こちらのヘルプページをご参照下さい。 https://t.co/GY3uNs7aRR EK,65
283189.0,283187,Eurgh why is my parcel taking so long to come @115830 #websterspages excited for it but can't use it,@183463 Sorry to hear about this Danielle. Is there tracking available?: https://t.co/aaDyEz1VgE ^PK,100
665470.0,913821,@115850 Any contest,"@165804 However, we do not have any update yet on the contests. Please stay tuned for upcoming contests. ^BS",19
1141470.0,1141469,"Wondering how my @115821 order says it was delivered, but I have no package??? https://t.co/A952wmydFE",@388691 Oh no! Have you tried these tricks for locating a package that shows as delivered: https://t.co/BoUlmcMBWz? Let us know! ^TG,102
814263.0,814264,@AmazonHelp @115851 now are you guys delivering the Cadbury rich dry fruit ? Diwali is over,@313942 Sorry for the stretch. We certainly did not expect this to happen. Please revert to our correspondence for further help. ^ST,91
932280.0,932282,"@AmazonHelp Yeah that didn’t work, still have the items there showing as unavailable","@220082 You can use these steps to permanently remove items from your Library: https://t.co/jvpkIsKUlF

Let us know if this helps! ^KN",84
205092.0,205091,@115830 Seriously nearly lost the will to live. Can sign into Amazon account but not Kindle. Why??!!,@164576 I'm sorry for the sign in trouble! Are you getting an error message? Have you tried restarting your device? ^GL,100
455493.0,455492,@AmazonHelp why’d I clicked 2 day shipping on MONDAY and still don’t have my package?,@223122 Thanks for reaching out! We're here to help. What was the original delivery date provided to you in your order confirmation e-mail: https://t.co/pyS7YNbHrQ? ^LH,85
1080314.0,1080315,"@AmazonHelp Hab schon telefoniert, weil es die 4. Ersatzlieferung war, kann kein Ersatz mehr rausgehen. Soll erstmal 24 Stunden warten (und mich beruhigen).",@374854 1/2 😳Das Ding mit den 24 Stunden versteh ich nicht. Ich hätte dir jetzt einfach eine Rückgabe gegen Erstattung und,156
2379706.0,2379705,"@115850 wha is your SLA for added money showing in amazon pay balance, its over 1 hr after payment processed, money still not showing.","@199300 That's strange, Vijay. Please get in touch with our support team using this link: https://t.co/R3EfhzgU8B and we'll assist you further. ^NK",134
760440.0,760438,Not impressed with @115830 guaranteed delivery date and then half way through day say delivery tomorrow.. not good!! #prime,@301697 I'm so sorry for the wait! Did you receive an e-mail stating any sort of delay? ^MH,123
1325575.0,1325576,Not on priority its high priority you have committed and you have to solve it @115850 @AmazonHelp @115851 https://t.co/TBMJrrkPLc,"@426486 I can understand your urgency, however responding to the email correspondence will resolve your issue faster, (1/2) ^SI",129
1730754.0,1730756,@AmazonHelp But it will affect ur brand name...so u should have such a team who can check the real price of the product.,"@522975 I get your concern, Sachin. I’ll ensure to forward your feedback to appropriate team internally. ^NK",120
418990.0,418993,@AmazonHelp We too tried to be in touch with customer care but instead of helping out they said they don't have any responsibility regarding this...,"@214939 with an update at the earliest. Also, please don't provide your order details, as we consider it to be personal 2/3 ^EM",148
435642.0,435644,@AmazonHelp Les informo q son las 20h yno herecibido nada.Solicito el reenvio dl producto conotra CIA dtransporte yse cancele el envio con @137605,"@216207 Por este medio no contamos con acceso a tu cuenta, por favor entra en contacto con el SAC para reportar lo que indicas. ^DA",146
2142451.0,2142452,@AmazonHelp idk if the notification relies on the delivery-person confirming it or if its automatic,@629940 It would be confirmed as del by the driver but can be a delay in the system updating. Please let us know once you check items ^NV,99
2522365.0,2522364,Amazonプライムでモヤさまみてるけどほんと面白い,@718369 プライム・ビデオのご利用ありがとうございます😊✨✨ SK,26
832684.0,832683,@171328 @81 @3974 @115850 @AmazonHelp Your support staff isn't helping either. They r as clueless as FedEx folks. I would just like to highlight the it's 2017 but your services seem to be a decade old. Pathetic. Shameful. @115851 @1840,@318321 Kindly share your details on the link here: https://t.co/GIJyeY99fq and I'll contact you soon. 2/2 ^PS,235
417512.0,417511,@115850 bad service to customers And return policy are worst.My product return is not done from last 15 day and amazon care not supporting,@214621 I'll look into it for you. (2/2) ^ST,138
2276361.0,2276363,@AmazonHelp yes!that's what I did previously and spent hours talking to your support guys.Amazon doesn't pay me for my time. call me. i wnt write nythng,@336585 I'm sorry about the situation. Kindly share your details here: https://t.co/GIJyeYqKE0 and I'll look into this. ^SG,152
1432256.0,1432255,@AmazonHelp entro oggi dovrebbe arrivarmi a casa o.. https://t.co/N9gZTpwQYV,@452581 In caso di ritardo con il tuo ordine contatta il nostro Servizio Clienti per assistenza: https://t.co/YtcS8zMWhk. ^LF,76
1433094.0,1433093,Ordered an #Iphone7 from @115850 and got a fake Chinese iPhone. What rubbish. Can't trust #Amazon for electronics. I want a refund. https://t.co/fPx3haGnRQ,@452743 Sorry for the mess. Please report this to our support team here: https://t.co/vlvfJr4nN9. They'll assist you with it. ^ST,155
2718485.0,2718486,"@AmazonHelp Kim, thanks. Beyond a joke &amp; livid with the company &amp; incompetence in handling","@280281 Hi Colin, after completing the form a specialist will be in touch with you soon. Let us know how you get on. ^TI",98
86024.0,86025,@AmazonHelp How long for your team to get back? Don't you have a timeframe?,@134783 Our team would get back to you with an update anytime within 6-12 hours. Appreciate your patience. ^EM,75
1635215.0,1635213,will this product ever be available or can i find it on Amazon? I'm waiting from a long long tym @80960 @182860 @160663 @3977 https://t.co/554HyR7VCP,@500201 I've checked and can see that this product is not available with any of the sellers right now. Please stay tuned.  ^SS,149
1602389.0,1602390,@AmazonHelp Depuis jeudi il est en cours de livraison... j’ai contacter le service clients et ils vont me recontacter mardi 😞 https://t.co/VhEwpkEydL,@481484 J’espère que tout rentrera dans l'ordre le plus rapidement possible ^SN,149
1376029.0,1376031,@AmazonHelp I have cancelled my prime membership and I will no longer be using your service. 3/,@440329 I understand your frustration. Which carrier was delivering your package? ^TN,95
2784530.0,2784531,"hi @115850 , recently I am seeing that on some items it is labled as ""10-day replacement only"", suppose even after 1 replacement I have some issue with the product, then can i return it for refund?","@258591 I get your concern, Susobhan. Ideally, the replacement order should be working fine If the original order turns out to be a defective one. However, If there is any issue with  the replacement order, we will check with the available options and will assist 1/2 ^NK",197
1346558.0,1346557,@115850 my prime membership is expiring on 14 Dec 2017 &amp; 499 offer expiring on 31 Oct. Wish to to renew now but unable to. Kindly suggest,"@434012 You can subscribe to prime membership, once the current membership expires. ^SQ",141
359783.0,359785,"@AmazonHelp Hola! GRACIAS! Todavía no por ahora hay familia en casa, solo he podido modificar el OLED https://t.co/SHN42KmqKg",@201215 Esperamos que lo disfrutes 💛 ^VL,125
986887.0,986889,@AmazonHelp I done before also .. u send me link i fill all details still u guyz cant reslove the issue. I m not even getting single call from amazon,"@328920 I have checked thoroughly but I'm afraid we haven't received your details. Please sign in to your account,(1/2)^SF",149
2553849.0,2553848,@115850 should start cab business like Uber and Ola in India. I am sure they will give the best customer service like they give to the online shoppers. @115851 think about it. @115821,@313956 Knowing that customers are happy with our service means the world to us. We'll ensure to do every thing possible to provide the best customer experience in which ever services we launch. ^MN,183
93558.0,93556,@AmazonHelp Dieser Zwinker Smiley triggert mich hart *böse mit den Armen wirbel* xD,@136277 Oh.. Wieso denn? :( Schaut das jetzt besser aus? 😉 ^LN,83
2590674.0,2590676,"@AmazonHelp Sorry, i don't appreciate your answer. MRP is MAXIMUM RETAIL PRICE, Maximum means MAXIMUM. How can one charge more then that?","@733784 I comprehend your situation, Neeraj. I'll forward your feedback to the team concerned for review. ^HD",137
2074047.0,2074049,@AmazonHelp Can you guys work on your pathetic service?? You delivery boys think that they are the KING of their respective AREA. Work on it before it goes WORST.,"@613408 Apologies as informed earlier, please place a new order. I've noted your comments and forward your feedback internally. ^MN",162
1042299.0,1042301,@AmazonHelp Shared details on web form. Pl action,@366438 Thanks for the update. We've received your details and we're working on the problem you're facing. ^HA,49
